,Sentence #,Word,Tag
93715,4203,بلاش,O
93716,4203,المكان,B
93717,4203,دا,O
93718,4203,.,O
93719,4203,.,O
93720,4203,لو,O
93721,4203,اصحاب,O
93722,4203,يبقي,O
93723,4203,المكان,O
93724,4203,الصح,O
93725,4203,المكان,O
93726,4203,مستوى,O
93727,4203,علي,O
93728,4203,قده,O
93729,4203,جدا,O
93730,4203,لو,O
93731,4203,طالع,O
93732,4203,انت,O
93733,4203,و,O
93734,4203,صحابك,O
93735,4203,و,O
93736,4203,محتاجين,O
93737,4203,مكان,O
93738,4203,تناموا,O
93739,4203,فيه,O
93740,4203,بليل,O
93741,4203,و,O
93742,4203,خلاص,O
93743,4203,و,O
93744,4203,تقضوا,O
93745,4203,الرحله,O
93746,4203,بره,O
93747,4203,يبقا,O
93748,4203,الفندق,O
93749,4203,دا,O
93750,4203,كويس,O
93751,4203,و,O
93752,4203,سعره,B
93753,4203,رخيص,O
93754,4204,الغرف,B
93755,4204,صغيره,O
93756,4204,بس,O
93757,4204,التكيف,B
93758,4204,كان,O
93759,4204,كويس,O
93760,4204,علي,O
93761,4204,حظنا,O
93762,4204,انما,O
93763,4204,الاكل,B
93764,4204,مروع,O
93765,4204,بدرجه,O
93766,4204,بشعه,O
93767,4204,فا,O
93768,4204,ماتتوقعوش,O
93769,4204,كتير,O
93770,4205,أوتيل,B
93771,4205,جيد,O
93772,4205,جداً,O
93773,4205,وخدمة,O
93774,4205,ممتازة,O
93775,4205,والفطور,O
93776,4205,متنوع,O
93777,4205,وموظفون,O
93778,4205,متعاونون,O
93779,4205,وموقعه,O
93780,4205,ممتاز,O
93781,4205,بالمصري,O
93782,4205,ناس,O
93783,4205,كويسة,O
93784,4205,100,O
93785,4205,الجميل,O
93786,4205,بالأوتيل,O
93787,4205,قريب,O
93788,4205,من,O
93789,4205,الأهرامات,B
93790,4205,وقريب,O
93791,4205,من,O
93792,4205,سوق,O
93793,4205,قريب,O
93794,4205,في,O
93795,4205,شارع,O
93796,4205,الهرم,O
93797,4205,.,O
93798,4205,.,O
93799,4205,.,O
93800,4205,.,O
93801,4205,.,O
93802,4205,وقهاوي,O
93803,4205,شعبية,O
93804,4205,حوالي,O
93805,4205,الأوتيل,B
93806,4205,.,O
93807,4205,يجب,O
93808,4205,لا,O
93809,4205,أنسى,O
93810,4205,النظافة,O
93811,4205,العامة,O
93812,4205,في,O
93813,4205,الأوتيل,O
93814,4205,والمسبح,O
93815,4205,أوتيل,O
93816,4205,جيد,O
93817,4205,للسياحة,O
93818,4205,والراحة,O
93819,4205,وتغيير,O
93820,4205,الجو,O
93821,4206,سعدت,O
93822,4206,بإقامتي,O
93823,4206,الفيلا,B
93824,4206,تبدو,O
93825,4206,مدهشة،,O
93826,4206,أفهم,O
93827,4206,أنه,O
93828,4206,تم,O
93829,4206,إعادة,O
93830,4206,تزيينها,O
93831,4206,مؤخرا,O
93832,4206,.,O
93833,4206,استخدم,O
93834,4206,فلل,O
93835,4206,مدلوك,O
93836,4206,على,O
93837,4206,الأقل,O
93838,4206,مرة,O
93839,4206,في,O
93840,4206,السنة,O
93841,4206,.,O
93842,4206,أحب,O
93843,4206,الرائحة,O
93844,4206,الجديدة,O
93845,4206,وكل,O
93846,4206,شيء,O
93847,4206,نظيف,O
93848,4206,جداً,O
93849,4206,.,O
93850,4206,فيلات,B
93851,4206,مدلوك,O
93852,4206,هو,O
93853,4206,خيار,O
93854,4206,ممتاز,O
93855,4206,للعائلات,O
93856,4206,والأزواج,O
93857,4206,والمجموعات,O
93858,4206,.,O
93859,4206,أيضا،,O
93860,4206,عليك,O
93861,4206,أن,O
93862,4206,تحب,O
93863,4206,المكان,B
93864,4206,-,O
93865,4206,أنها,O
93866,4206,رائعة,O
93867,4206,.,O
93868,4207,مريع,O
93869,4207,!,O
93870,4207,يا,O
93871,4207,له,O
93872,4207,من,O
93873,4207,فندق,B
93874,4207,مريع،,O
93875,4207,كان,O
93876,4207,قذراً،,O
93877,4207,الحمام,B
93878,4207,متعفن،,O
93879,4207,ستارة,B
93880,4207,الدش,I
93881,4207,قذرة,O
93882,4208,أعلنوا,O
93883,4208,عن,O
93884,4208,غرف,O
93885,4208,فيها,O
93886,4208,تلفزيون,B
93887,4208,.,O
93888,4208,كان,O
93889,4208,في,O
93890,4208,غرفتنا,O
93891,4208,تلفزيون,O
93892,4208,حقاً,O
93893,4208,لكن,O
93894,4208,سلك,O
93895,4208,الهوائي,O
93896,4208,مقطوع,O
93897,4208,وبالتالي,O
93898,4208,لم,O
93899,4208,نستطع,O
93900,4208,مشاهدة,O
93901,4208,شيء,O
93902,4209,لقد,O
93903,4209,أعلنوا,O
93904,4209,عن,O
93905,4209,موقف,B
93906,4209,السيارات،,O
93907,4209,وكان,O
93908,4209,يتسع,O
93909,4209,لـ,O
93910,4209,3,O
93911,4209,سيارات,O
93912,4209,فوق,O
93913,4209,بعضها,O
93914,4209,البعض,O
93915,4209,مقابل,O
93916,4209,£,O
93917,4209,10,O
93918,4209,في,O
93919,4209,الليلة,O
93920,4209,.,O
93921,4209,أصروا,O
93922,4209,على,O
93923,4209,تحريك,O
93924,4209,سيارتنا,O
93925,4209,ولقد,O
93926,4209,شاهدهم,O
93927,4209,أحد,O
93928,4209,النزلاء,O
93929,4209,وهم,O
93930,4209,يخدشون,O
93931,4209,سيارتنا,O
93932,4209,بالجدار،,O
93933,4209,وهو,O
93934,4209,ما,O
93935,4209,نفاه,O
93936,4209,فريق,B
93937,4209,الموظفين,I
93938,4210,لا,O
93939,4210,تحصل,O
93940,4210,على,O
93941,4210,قيمة,O
93942,4210,مقابل,O
93943,4210,المال,O
93944,4210,الذي,O
93945,4210,تدفعه,O
93946,4210,.,O
93947,4210,.,O
93948,4210,.,O
93949,4210,.,O
93950,4210,.,O
93951,4210,طاقم,B
93952,4210,العمل,I
93953,4210,يكذب,O
93954,4210,.,O
93955,4210,.,O
93956,4210,.,O
93957,4210,.,O
93958,4210,.,O
93959,4210,.,O
93960,4210,نصيحتي,O
93961,4210,هي,O
93962,4210,لا,O
93963,4210,تذهب,O
93964,4210,إلى,O
93965,4210,هناك,O
93966,4210,!,O
93967,4211,أنصح,O
93968,4211,بهذا,O
93969,4211,الفندق,O
93970,4211,إلى,O
93971,4211,أي,O
93972,4211,شخص,O
93973,4211,يذهب,O
93974,4211,إلى,O
93975,4211,ميلان,O
93976,4211,الموقع,B
93977,4211,جيدًا,O
93978,4211,جدًا,O
93979,4211,.,O
93980,4211,محطة,O
93981,4211,مترو,O
93982,4211,أنفاق,O
93983,4211,جديدة,O
93984,4211,تبعد,O
93985,4211,5,O
93986,4211,دقائق,O
93987,4211,سيرًا,O
93988,4211,على,O
93989,4211,الأقدام,O
93990,4211,.,O
93991,4211,الخدمة,B
93992,4211,ممتازة،,O
93993,4211,وكذلك,O
93994,4211,بالنسبة,O
93995,4211,لفريق,O
93996,4211,العمل,B
93997,4211,والتصميم,O
93998,4211,.,O
93999,4211,لا,O
94000,4211,أعلم,O
94001,4211,شيئًا,O
94002,4211,عن,O
94003,4211,الإفطار,B
94004,4211,في,O
94005,4211,الفندق،,O
94006,4211,ولكننا,O
94007,4211,قمنا,O
94008,4211,بشراء,O
94009,4211,بعض,O
94010,4211,الطعام,O
94011,4211,من,O
94012,4211,سوبر,O
94013,4211,ماركت,O
94014,4211,(,O
94015,4211,أيضًا,O
94016,4211,يبعد,O
94017,4211,5,O
94018,4211,دقائق,O
94019,4211,سيرًا,O
94020,4211,على,O
94021,4211,الأقدام,O
94022,4211,),O
94023,4211,ووضعناها,O
94024,4211,في,O
94025,4211,ثلاجة,O
94026,4211,في,O
94027,4211,الغرفة,O
94028,4211,وهو,O
94029,4211,الأمر,O
94030,4211,الذي,O
94031,4211,ناسبنا,O
94032,4211,تمامًا,O
94033,4211,.,O
94034,4212,فندقٌ,B
94035,4212,رائعٌ،,O
94036,4212,خدمةٌ,B
94037,4212,رائعة,O
94038,4212,قضيت,O
94039,4212,أسبوعاً,O
94040,4212,واحداً,O
94041,4212,في,O
94042,4212,باريو,O
94043,4212,لاتينو,O
94044,4212,وأيّ,O
94045,4212,مفاجأة,O
94046,4212,رائعة,O
94047,4212,!,O
94048,4212,سعر,B
94049,4212,ممتاز،,O
94050,4212,غرفة,B
94051,4212,رائعة,O
94052,4212,فيها,O
94053,4212,كل,O
94054,4212,ما,O
94055,4212,احتجته،,O
94056,4213,منطقةٌ,B
94057,4213,جميلةٌ,O
94058,4213,لتناول,O
94059,4213,طعام,O
94060,4213,الفطور,O
94061,4213,مع,O
94062,4213,قائمة,B
94063,4213,مأكولاتٍ,I
94064,4213,قليلة,O
94065,4213,ولكنها,O
94066,4213,جيدةٌ,O
94067,4213,جداً،,O
94068,4213,خدمة,O
94069,4213,إنترنت,O
94070,4213,متازة,O
94071,4213,عبر,O
94072,4213,الواي,O
94073,4213,فاي,O
94074,4213,وعنايةٌ,O
94075,4213,احترافية,O
94076,4213,من,O
94077,4213,قبل,O
94078,4213,المالك,O
94079,4213,.,O
94080,4213,أوصي,O
94081,4213,به,O
94082,4213,قطعاً,O
94083,4213,.,O
94084,4213,حجزت,O
94085,4213,عبر,O
94086,4213,صفحة,O
94087,4213,الإنترنت,O
94088,4213,الخاصة,O
94089,4213,بهم,O
94090,4213,وحصلت,O
94091,4213,على,O
94092,4213,سعر,O
94093,4213,رائع:,O
94094,4213,أوصي,O
94095,4213,به,O
94096,4213,وسأعودُ,O
94097,4213,غداً,O
94098,4213,إذا,O
94099,4213,استطعت,O
94100,4214,فندق,B
94101,4214,جميل,O
94102,4214,جدا,O
94103,4214,أقمنا,O
94104,4214,في,O
94105,4214,الشقه,B
94106,4214,ذات,O
94107,4214,الغرفتين,O
94108,4214,.,O
94109,4214,.,O
94110,4214,الشقه,O
94111,4214,جميلة,O
94112,4214,جدا،,O
94113,4214,والمسبح,O
94114,4214,استمتع,O
94115,4214,به,O
94116,4214,الاطفال,O
94117,4214,،,O
94118,4214,كما,O
94119,4214,ركبنا,O
94120,4214,المترو,O
94121,4214,من,O
94122,4214,المحطه,O
94123,4214,القريبه,O
94124,4214,من,O
94125,4214,الفندق،,O
94126,4214,ويوجد,O
94127,4214,بالقرب,O
94128,4214,من,O
94129,4214,الفندق,B
94130,4214,جمعيه،,O
94131,4214,وعدد,O
94132,4214,من,O
94133,4214,المطاعم,O
94134,4214,.,O
94135,4214,.,O
94136,4215,والخدمة,O
94137,4215,في,O
94138,4215,الفندة,O
94139,4215,جيدة,O
94140,4215,جدا,O
94141,4215,.,O
94142,4215,.,O
94143,4215,والغرف,O
94144,4215,المفرده,O
94145,4215,كذلك,O
94146,4215,جميله,O
94147,4215,جدا،,O
94148,4215,والحمام,O
94149,4215,زجاجي,O
94150,4215,بالكامل,O
94151,4215,لكنه,O
94152,4215,غير,O
94153,4215,شفاف,O
94154,4215,.,O
94155,4215,.,O
94156,4215,أنصح,O
94157,4215,به,O
94158,4215,وبقوة,O
94159,4215,.,O
94160,4215,.,O
94161,4216,موقع,B
94162,4216,ممتاز,O
94163,4216,موقعه,B
94164,4216,ممتاز,O
94165,4216,على,O
94166,4216,شارع,O
94167,4216,اكسفورد,O
94168,4216,وقريب,O
94169,4216,من,O
94170,4216,هيد,O
94171,4216,بارك,O
94172,4216,واجورد,O
94173,4217,الغرف,B
94174,4217,واسعه,O
94175,4217,نوعا,O
94176,4217,ما,O
94177,4217,مقارنه,O
94178,4217,بفنادق,O
94179,4217,لندن,O
94180,4217,الاخرى,O
94181,4217,نظيفه,O
94182,4217,ومرتبه,O
94183,4217,موجود,O
94184,4217,الغلايه,O
94185,4217,والشاي,O
94186,4217,ومكواة,O
94187,4217,السرير,B
94188,4217,مريح,O
94189,4217,نوعا,O
94190,4217,ما,O
94191,4217,قنوات,O
94192,4217,منوعه,O
94193,4217,توفر,O
94194,4217,فنوات,O
94195,4217,عربيه,O
94196,4217,عالميه,O
94197,4217,معروفه,O
94198,4218,عيب,O
94199,4218,الفندق,B
94200,4218,الغلا,O
94201,4218,بمواسم,O
94202,4218,معينه,O
94203,4218,.,O
94204,4218,.,O
94205,4218,.,O
94206,4218,وكذلك,O
94207,4218,دخول,O
94208,4218,طاقم,B
94209,4218,التنظيف,I
94210,4218,لتنظيف,O
94211,4218,الغرفه,O
94212,4218,رغم,O
94213,4218,وضع,O
94214,4218,علامه,O
94215,4218,عدم,O
94216,4218,الازعاج,O
94217,4219,تقييم,O
94218,4219,فندق,B
94219,4219,جميل,O
94220,4219,عمال,B
94221,4219,الاستقبال,I
94222,4219,قمة,O
94223,4219,في,O
94224,4219,الذوق,O
94225,4219,خدمه,B
94226,4219,الغرف,I
94227,4219,ممتازة,O
94228,4220,هدوء,O
94229,4220,داخل,O
94230,4220,الفندق,B
94231,4220,الوبي,B
94232,4220,خفيف,O
94233,4220,جميل,O
94234,4220,استمتعت,O
94235,4220,بيهذية,O
94236,4220,الرحلة,O
94237,4221,الغرف,B
94238,4221,صغيرة,O
94239,4221,بعض,O
94240,4221,الشي,O
94241,4222,يتميز,O
94242,4222,الفندق,B
94243,4222,بي,O
94244,4222,جلسة,O
94245,4222,علي,O
94246,4222,السطح,O
94247,4222,كما,O
94248,4222,انهو,O
94249,4222,في,O
94250,4222,المدينة,B
94251,4222,القديمة,B
94252,4222,موقع,O
94253,4222,هذا,O
94254,4222,الفندق,O
94255,4222,متميز,O
94256,4222,للزبائن,O
94257,4222,الذين,O
94258,4222,يحبون,O
94259,4222,الآثار,O
94260,4222,القديمة,O
94261,4222,مثل,O
94262,4222,توب,O
94263,4222,كأبي,O
94264,4222,أي,O
94265,4222,صوفية,O
94266,4222,المسجد,O
94267,4222,الأزرق,O
94268,4222,السوق,O
94269,4222,المسقوف,O
94270,4222,والسوق,O
94271,4222,المصري,O
94272,4222,كما,O
94273,4222,يعتبر,O
94274,4222,الفندق,O
94275,4222,قريب,O
94276,4222,من,O
94277,4222,ميناء,O
94278,4222,امنيم,O
94279,4222,وا,O
94280,4222,قبطاش,O
94281,4223,المتعه,O
94282,4223,حقا,O
94283,4223,في,O
94284,4223,الاسماعيلية,O
94285,4223,لقد,O
94286,4223,اقمت,O
94287,4223,فى,O
94288,4223,فندق,O
94289,4223,ميركيور,O
94290,4223,الاسماعيليه,O
94291,4223,لمدة,O
94292,4223,ثلاثه,O
94293,4223,ايام,O
94294,4223,فة,O
94295,4223,شهر,O
94296,4223,يوليو,O
94297,4223,اكثر,O
94298,4223,ما,O
94299,4223,يميز,O
94300,4223,هذا,O
94301,4223,الفندق,O
94302,4223,واجهته,O
94303,4223,التى,O
94304,4223,تطل,O
94305,4223,على,O
94306,4223,بحيرة,B
94307,4223,التمساح,I
94308,4223,وحمام,O
94309,4223,السباحه,O
94310,4223,الذى,O
94311,4223,عليه,O
94312,4223,موظفين,B
94313,4223,اكفاء,O
94314,4223,وغرف,O
94315,4223,الدور,O
94316,4223,الثانى,O
94317,4223,التى,O
94318,4223,تتميز,O
94319,4223,بخصوصيتها,O
94320,4223,وجميع,O
94321,4223,العاملين,B
94322,4223,بالفندق,O
94323,4223,يتمتعون,O
94324,4223,بالابتسامه,O
94325,4223,الدائمه,O
94326,4223,انصح,O
94327,4223,الجميع,O
94328,4223,بزيارة,O
94329,4223,هذا,O
94330,4223,المكان,O
94331,4223,الغلاب,O
94332,4224,بشاشة,O
94333,4224,الاستقبال,B
94334,4224,والراحة,O
94335,4224,هذا,O
94336,4224,الفندق,B
94337,4224,مريح,O
94338,4224,من,O
94339,4224,حيث,O
94340,4224,موقعه,B
94341,4224,الجغرافي,I
94342,4224,المطل,O
94343,4224,على,O
94344,4224,البحر,O
94345,4224,وبشاشة,O
94346,4224,طاقم,B
94347,4224,الاستقبال,O
94348,4224,للزبائن,O
94349,4224,وتناسق,O
94350,4224,ألوان,O
94351,4224,جدرانه,O
94352,4224,ونظافة,O
94353,4224,حجراته,B
94354,4224,وأدواته,O
94355,4224,بالإضافة,O
94356,4224,إلى,O
94357,4224,جمال,O
94358,4224,صالة,O
94359,4224,طعامه,O
94360,4224,ولذة,O
94361,4224,مذاقه,O
94362,4225,وسيكون,O
94363,4225,دائما,O
94364,4225,هذا,O
94365,4225,الفندق,B
94366,4225,موقع,O
94367,4225,اختياري,O
94368,4225,عند,O
94369,4225,السفر,O
94370,4226,فندق,B
94371,4226,الفورسيزون,O
94372,4226,الرياض,O
94373,4226,فندق,O
94374,4226,رائع,O
94375,4226,نظيف,O
94376,4226,مرتب,O
94377,4226,خدمات,B
94378,4226,ميسره,O
94379,4226,وسريعة,O
94380,4226,منظر,O
94381,4226,خلاب,O
94382,4226,اسعاره,B
94383,4226,في,O
94384,4226,متناول,O
94385,4226,الجميع,O
94386,4226,يقطنه,O
94387,4226,نخبه,O
94388,4226,المجتمع,O
94389,4226,ورجال,O
94390,4226,الاعمال,O
94391,4227,مركز,B
94392,4227,تسوق,B
94393,4227,متكامل,O
94394,4227,ومجموعه,O
94395,4227,رائعة,O
94396,4227,من,O
94397,4227,المطاعم,B
94398,4227,والكافيات,O
94399,4227,متنوعة,O
94400,4227,المذاق,O
94401,4227,وأسعار,O
94402,4227,غاية,O
94403,4227,الروعه,O
94404,4228,الامن,O
94405,4228,متواجد,O
94406,4228,بشكل,O
94407,4228,مكثف,O
94408,4228,قريب,O
94409,4228,من,O
94410,4228,العديد,O
94411,4228,من,O
94412,4228,مناطق,B
94413,4228,التسوق,I
94414,4228,بالرياض,O
94415,4228,المواصلات,B
94416,4228,متوفره,O
94417,4228,اجهزه,B
94418,4228,الصرف,I
94419,4228,الالي,I
94420,4229,عائلي,O
94421,4229,وسط,O
94422,4229,المدينه,O
94423,4229,بسعر,O
94424,4229,معقول,O
94425,4229,حفاوت,B
94426,4229,التعامل,I
94427,4229,قد,O
94428,4229,تكون,O
94429,4229,الملاحضه,O
94430,4229,الابرز,O
94431,4229,وتحتل,O
94432,4229,المرتبه,O
94433,4229,الولا,O
94434,4229,مع,O
94435,4229,النظافه,B
94436,4229,الموقع,B
94437,4229,بوسط,O
94438,4229,المدينه,O
94439,4229,قريب,O
94440,4229,للاسواق,O
94441,4229,والكرينش,O
94442,4229,وسوق,O
94443,4229,واقف,O
94444,4229,مساحه,O
94445,4229,الجناح,O
94446,4229,اكثر,O
94447,4229,من,O
94448,4229,رائعه,O
94449,4229,قائمه,B
94450,4229,مناسبه,O
94451,4230,الماخذ,O
94452,4230,المواقف,B
94453,4230,ضيقه,O
94454,4230,شيا,O
94455,4230,ما,O
94456,4230,مع,O
94457,4230,وجود,O
94458,4230,مواقف,O
94459,4230,خارجيه,O
94460,4230,تقديم,O
94461,4230,الطعام,B
94462,4230,يتوقف,O
94463,4230,عند,O
94464,4230,التاسعه,O
94465,4230,والنصف,O
94466,4230,لمست,O
94467,4230,ذالك,O
94468,4230,خلال,O
94469,4230,العطلة,O
94470,4230,الاسبوعيه,O
94471,4230,لا,O
94472,4230,اعلم,O
94473,4230,ان,O
94474,4230,كان,O
94475,4230,ذاك,O
94476,4230,سببا,O
94477,4230,اطلاله,B
94478,4230,الغرف,O
94479,4231,يوجد,O
94480,4231,بق,O
94481,4231,في,O
94482,4231,السرير,B
94483,4231,.,O
94484,4231,سجلنا,O
94485,4231,الوصول,O
94486,4231,في,O
94487,4231,وقت,O
94488,4231,متأخر,O
94489,4231,من,O
94490,4231,قال,O
94491,4231,ذلك,O
94492,4231,!,O
94493,4231,أعتقد,O
94494,4231,أنه,O
94495,4231,يود,O
94496,4231,حل,O
94497,4231,المشكلة,O
94498,4231,.,O
94499,4231,.,O
94500,4231,.,O
94501,4231,احزر,O
94502,4231,هو,O
94503,4231,يريد,O
94504,4231,تصوير,O
94505,4231,الرسول,O
94506,4231,فحسب,O
94507,4231,.,O
94508,4232,جيد,O
94509,4232,لقضاء,O
94510,4232,عطلة,O
94511,4232,نهاية,O
94512,4232,الأسبوع,O
94513,4233,الغرفة,B
94514,4233,لا,O
94515,4233,بأس,O
94516,4233,بها,O
94517,4233,إن,O
94518,4233,كنت,O
94519,4233,ستقضي,O
94520,4233,الإجازة,O
94521,4233,في,O
94522,4233,الحفلات,O
94523,4233,البسيطة,O
94524,4233,للغاية,O
94525,4233,.,O
94526,4234,طاقم,B
94527,4234,الموظفين,B
94528,4234,في,O
94529,4234,الفندق,O
94530,4234,كان,O
94531,4234,ودودًا،,O
94532,4234,وقد,O
94533,4234,تناولنا,O
94534,4234,معهم,O
94535,4234,جميعًا,O
94536,4234,قليلاً,O
94537,4234,من,O
94538,4234,المشروبات,O
94539,4234,قبل,O
94540,4234,أن,O
94541,4234,نغادر,O
94542,4234,بليلة,O
94543,4234,واحدة,O
94544,4234,.,O
94545,4234,ولم,O
94546,4234,يكن,O
94547,4234,الدش,B
94548,4234,الموجود,O
94549,4234,بالغرفة,O
94550,4234,جيدًا,O
94551,4234,جدًا،,O
94552,4234,وكذلك,O
94553,4234,لم,O
94554,4234,يكن,O
94555,4234,هناك,O
94556,4234,كثير,O
94557,4234,من,O
94558,4234,الماء,O
94559,4234,الساخن,O
94560,4234,.,O
94561,4235,قضينا,O
94562,4235,إجازة,O
94563,4235,رائعة,O
94564,4235,هاهنا,O
94565,4235,وسوف,O
94566,4235,نأتي,O
94567,4235,لنقيم,O
94568,4235,في,O
94569,4235,الفندق,O
94570,4235,مرة,O
94571,4235,أخرى,O
94572,4235,.,O
94573,4236,فندق,B
94574,4236,لأق,O
94575,4236,جدا,O
94576,4236,ذو,O
94577,4236,خدمة,B
94578,4236,رائعة,O
94579,4236,الفندق,B
94580,4236,في,O
94581,4236,منطقة,O
94582,4236,مميزة,O
94583,4236,يبعد,O
94584,4236,4,O
94585,4236,دقائق,O
94586,4236,عن,O
94587,4236,ساحة,O
94588,4236,تقسيم,O
94589,4236,صعودا,O
94590,4236,و3دقائق,O
94591,4236,نزولا,O
94592,4236,على,O
94593,4236,البوسفور,O
94594,4236,حيث,O
94595,4236,خط,O
94596,4236,الترام,O
94597,4236,للمدينة,O
94598,4236,القديمة,O
94599,4237,غرف,B
94600,4237,نظيفة,O
94601,4237,وديكورات,O
94602,4237,عصرية,O
94603,4238,يمكن,O
94604,4238,الاستفسار,O
94605,4238,عن,O
94606,4238,اي,O
94607,4238,شيء,O
94608,4238,من,O
94609,4238,شاب,O
94610,4238,يدعى,O
94611,4238,اسماعيل,O
94612,4238,يتكلم,O
94613,4238,الانكليزية,O
94614,4238,والروسية,O
94615,4238,على,O
94616,4238,ما,O
94617,4238,اعتقد,O
94618,4238,فهو,O
94619,4238,شخص,B
94620,4238,لبق,O
94621,4238,وودود,O
94622,4238,سيفيدك,O
94623,4238,في,O
94624,4238,اي,O
94625,4238,مكان,O
94626,4238,تريد,O
94627,4238,الذهاب,O
94628,4238,اليه,O
94629,4239,جيد,O
94630,4239,جدا,O
94631,4239,فندق,B
94632,4239,جيد,O
94633,4239,جدا,O
94634,4239,وليست,O
94635,4239,الزيارة,O
94636,4239,الاولى,O
94637,4239,ولا,O
94638,4239,الثانية,O
94639,4239,تعودت,O
94640,4239,عليه,O
94641,4239,لكن,O
94642,4239,زيارتي,O
94643,4239,هذه,O
94644,4239,المره,O
94645,4239,مختلفه,O
94646,4239,فأنا,O
94647,4239,حجزت,O
94648,4239,ثلاث,O
94649,4239,ليال,O
94650,4239,استلمت,O
94651,4239,غرفة,O
94652,4239,الساعه,O
94653,4239,الخامسه,O
94654,4239,والثانية,O
94655,4239,الساعه,O
94656,4239,الثامنة,O
94657,4239,والشئ,O
94658,4239,الآخر,O
94659,4239,لم,O
94660,4239,ينظفوا,O
94661,4239,الغرف,B
94662,4239,وعند,O
94663,4239,الطلب,O
94664,4239,لم,O
94665,4239,يستجابوا,O
94666,4239,لي,O
94667,4239,والواي,O
94668,4239,فاي,B
94669,4239,كان,O
94670,4239,ضعيف,O
94671,4239,جدا,O
94672,4239,اما,O
94673,4239,الاستقبال,B
94674,4239,فشكرا,O
94675,4239,للسيد,O
94676,4239,ياسين,O
94677,4239,على,O
94678,4239,سعة,O
94679,4239,الصدر,O
94680,4239,والسيد,O
94681,4239,صلاح,O
94682,4239,#1790;#8255;#1724;,O
94683,4239,المطعم,O
94684,4240,فندق,B
94685,4240,سيء,O
94686,4240,جداً,O
94687,4240,لقد,O
94688,4240,اقمت,O
94689,4240,في,O
94690,4240,هذا,O
94691,4240,الفندق,O
94692,4240,لمدة,O
94693,4240,يومين,O
94694,4240,وكان,O
94695,4240,اسؤا,O
94696,4240,فندق,O
94697,4240,جربته,O
94698,4240,في,O
94699,4240,حياتي،,O
94700,4241,لقد,O
94701,4241,تم,O
94702,4241,اخذ,O
94703,4241,مبلغ,O
94704,4241,ثلاث,O
94705,4241,ليالي,O
94706,4241,وقالوا,O
94707,4241,سنعيد,O
94708,4241,مبلغ,O
94709,4241,الليلة,O
94710,4241,عند,O
94711,4241,الخروج,O
94712,4241,وعند,O
94713,4241,خروجي,O
94714,4241,لم,O
94715,4241,يرجعوا,O
94716,4241,كامل,O
94717,4241,المبلغ,O
94718,4241,وبعد,O
94719,4241,جدال,O
94720,4241,ارجعوا,O
94721,4241,كامل,O
94722,4241,المبلغ,O
94723,4241,المتبقي،,O
94724,4242,لايستحق,O
94725,4242,درجة,O
94726,4242,رابعة,O
94727,4242,ولا,O
94728,4242,حتى,O
94729,4242,ثالثة,O
94730,4243,اجازة,O
94731,4243,اكثر,O
94732,4243,من,O
94733,4243,رائعة,O
94734,4243,واحد,O
94735,4243,من,O
94736,4243,اجمل,O
94737,4243,الفنادق,B
94738,4243,التى,O
94739,4243,زرتها,O
94740,4243,يوما,O
94741,4243,.,O
94742,4244,مستوى,O
94743,4244,راقى,O
94744,4244,من,O
94745,4244,النظافة,B
94746,4244,و,O
94747,4244,الاناقة,B
94748,4245,حمام,B
94749,4245,سباحة,B
94750,4245,اكثر,O
94751,4245,من,O
94752,4245,رائع,O
94753,4245,ويطل,O
94754,4245,على,O
94755,4245,البحر,O
94756,4245,مباشرة,O
94757,4246,غرف,B
94758,4246,جميلة,O
94759,4246,مع,O
94760,4246,اثاث,B
94761,4246,حديث,O
94762,4246,ونظيف,O
94763,4247,الطعام,B
94764,4247,ممتاز,O
94765,4247,.,O
94766,4247,طاقم,B
94767,4247,عمل,I
94768,4247,متميز,O
94769,4247,و,O
94770,4247,متعاون,B
94771,4247,لأقصى,O
94772,4247,درجة,O
94773,4248,يعيب,O
94774,4248,المكان,B
94775,4248,حرارة,O
94776,4248,الجو,O
94777,4248,الشديدة,O
94778,4248,خلال,O
94779,4248,شهرى,O
94780,4248,7,O
94781,4248,و,O
94782,4248,وأتمنى,O
94783,4248,زيارته,O
94784,4248,مره,O
94785,4248,اخرى,O
94786,4248,لكن,O
94787,4248,فى,O
94788,4248,الشتاء,O
94789,4248,.,O
94790,4248,تمنياتى,O
94791,4248,للجميع,O
94792,4248,بإجازة,O
94793,4248,سعيدة,O
94794,4249,فندق,B
94795,4249,رائع,O
94796,4249,وخدمة,O
94797,4249,مميزة,O
94798,4249,انه,O
94799,4249,تجربة,O
94800,4249,فريدة,O
94801,4249,،,O
94802,4249,تحمل,O
94803,4249,كل,O
94804,4249,سحر,O
94805,4249,الشرق,O
94806,4249,في,O
94807,4249,كل,O
94808,4249,لحظاتها,O
94809,4249,،,O
94810,4249,وتأخذك,O
94811,4249,إلى,O
94812,4249,عوالم,O
94813,4249,تمزج,O
94814,4249,بين,O
94815,4249,المعاصرة,O
94816,4249,والعراقة,O
94817,4249,.,O
94818,4249,كل,O
94819,4249,ما,O
94820,4249,فيه,O
94821,4249,رائع,O
94822,4250,خصوصا,O
94823,4250,خدمات,B
94824,4250,الأعمال,I
94825,4250,والترفيه,O
94826,4250,،,O
94827,4250,ليست,O
94828,4250,إطلالته,O
94829,4250,على,O
94830,4250,البوسفور,O
